2025-06-30 08:03:08 - INFO - Iteration 0: Performing action <gen_apr> - generating patched code
2025-06-30 08:03:08 - INFO - Iteration 0: Performing action <eval_apr> - evaluating patched code
2025-06-30 08:03:08 - INFO - Iteration 0: Performing action <cal> - calculating results
2025-06-30 08:03:08 - INFO - Iteration 0: Performing action <save_history> - saving historical data
2025-06-30 08:03:24 - INFO - Iteration 1: Performing action <initialize> - initializing new iteration
2025-06-30 08:03:37 - INFO - Iteration 1: Performing action <decide> - determining target language
2025-06-30 08:03:37 - INFO - Iteration 1: Performing action <translate> - translating unfixed bugs
2025-06-30 08:04:07 - INFO - Iteration 1: Performing action <re_gen> - generating patched code for unfixed bugs
2025-06-30 08:16:34 - INFO - Iteration 0: Performing action <gen_apr> - generating patched code
2025-06-30 08:16:34 - INFO - Iteration 0: Performing action <eval_apr> - evaluating patched code
2025-06-30 08:16:34 - INFO - Iteration 0: Performing action <cal> - calculating results
2025-06-30 08:16:34 - INFO - Iteration 0: Performing action <save_history> - saving historical data
2025-06-30 08:16:34 - INFO - Iteration 1: Performing action <initialize> - initializing new iteration
2025-06-30 08:16:47 - INFO - Iteration 1: Performing action <decide> - determining target language
2025-06-30 08:16:47 - INFO - Iteration 1: Performing action <translate> - translating unfixed bugs
2025-06-30 08:16:58 - INFO - Iteration 1: Performing action <re_gen> - generating patched code for unfixed bugs
2025-06-30 08:36:13 - INFO - Iteration 0: Performing action <gen_apr> - generating patched code
2025-06-30 08:36:13 - INFO - Iteration 0: Performing action <eval_apr> - evaluating patched code
2025-06-30 08:36:13 - INFO - Iteration 0: Performing action <cal> - calculating results
2025-06-30 08:36:13 - INFO - Iteration 0: Performing action <save_history> - saving historical data
2025-06-30 08:36:13 - INFO - Iteration 1: Performing action <initialize> - initializing new iteration
2025-06-30 08:36:13 - INFO - Iteration 1: Performing action <decide> - determining target language
2025-06-30 08:36:13 - INFO - Iteration 1: Performing action <translate> - translating unfixed bugs
2025-06-30 08:36:13 - INFO - Iteration 1: Performing action <re_gen> - generating patched code for unfixed bugs
2025-06-30 22:02:37 - INFO - Iteration 0: Performing action <gen_apr> - generating patched code
2025-06-30 22:02:37 - INFO - Iteration 0: Performing action <eval_apr> - evaluating patched code
2025-06-30 22:02:37 - INFO - Iteration 0: Performing action <cal> - calculating results
2025-06-30 22:02:37 - INFO - Iteration 0: Performing action <save_history> - saving historical data
2025-06-30 22:02:37 - INFO - Iteration 1: Performing action <initialize> - initializing new iteration
2025-06-30 22:02:37 - INFO - Iteration 1: Performing action <decide> - determining target language
2025-06-30 22:02:37 - INFO - Iteration 1: Performing action <translate> - translating unfixed bugs
2025-06-30 22:02:37 - INFO - Iteration 1: Performing action <re_gen> - generating patched code for unfixed bugs
2025-07-01 00:16:11 - INFO - Iteration 1: Performing action <back_translate> - back-translating generated patched code
2025-07-01 00:16:13 - INFO - Iteration 1: Performing action <re_eval> - evaluating back-translated patched code
2025-07-01 00:20:27 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:14:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:15 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:15 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:17 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:18 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:18 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:18 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:18 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:19 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:19 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:20 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:20 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:20 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:21 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:22 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:22 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:23 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:24 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:24 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:26 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:27 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:28 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:29 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:30 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:31 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:32 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:35 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:36 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:36 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:37 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:45 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:45 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:47 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:48 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:48 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:48 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:48 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:48 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:49 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:49 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:49 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:49 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:49 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:51 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:51 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:51 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:52 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:52 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:52 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:53 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:54 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:55 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:55 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:56 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:56 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:56 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:57 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:57 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:57 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:57 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:58 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:58 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:58 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:58 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:58 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:58 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:48:59 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:00 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:00 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:00 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:01 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:01 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:01 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:01 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:02 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:02 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:02 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:02 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:03 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:03 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:03 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:04 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:04 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:04 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:04 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:04 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:04 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:05 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:05 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:05 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:05 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:05 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:05 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:05 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:05 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:06 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:06 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:06 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:06 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:06 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:06 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:06 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:06 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:07 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:07 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:07 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:07 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:07 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:08 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:08 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:49:13 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:37 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:37 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:37 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:37 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:38 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:39 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:40 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:41 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:42 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:43 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:44 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:45 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:45 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:45 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-03 20:50:45 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
